Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Zip Code,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer
1904-WAJAA,No,24,Offer C,Yes,46.54,Yes,Yes,Cable,85,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.35,1558.65,0,0,1116.96,Female,23,Coronado,92118,0,5461,2,0,4.555555556,Contract related,98,3,20,5
5130-YPIRV,Yes,62,Offer B,Yes,6.41,No,Yes,Cable,59,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,72,4284.2,0,252.77,397.42,Female,22,San Diego,92119,0,6489,2,0,4.666666667,Contract related,98,3,20,7
6633-SYEUS,No,23,,Yes,19.96,No,Yes,DSL,76,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.2,2032.3,23.79,0,459.08,Female,23,San Diego,92127,0,2061,1,0,4.5,Contract related,98,3,20,5
6447-GORXK,No,31,Offer C,No,0,No,Yes,Cable,51,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,25,789.2,22.4,402,0,Male,20,San Diego,92128,0,4242,1,0,4.25,Contract related,98,3,20,5.4
6967-PEJLL,Yes,37,Offer C,No,0,No,Yes,Fiber Optic,52,Yes,No,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,40.2,1525.35,0,793,0,Male,23,San Diego,92129,0,2308,3,1,4,Contract related,98,3,20,5.4
1389-WNUIB,Yes,20,,Yes,15.29,Yes,Yes,DSL,59,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,76,1588.75,7.3,0,305.8,Female,21,San Diego,92154,0,4085,2,0,4,Contract related,98,3,20,4.3
0804-YGEQV,Yes,43,Offer B,Yes,28.03,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.45,993.15,41.33,0,1205.29,Female,59,Palm Desert,92211,0,5119,0,0,4.333333333,Contract related,98,3,20,5.9
4501-VCPFK,No,26,Offer C,No,0,No,Yes,Fiber Optic,47,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,35.75,1022.5,0,481,0,Male,25,Coachella,92236,0,2734,3,0,3,Contract related,98,3,20,5
7203-OYKCT,No,72,,Yes,33.93,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.95,7544.3,25.42,135.8,2442.96,Male,45,Palo Verde,92266,0,5760,2,1,5,Contract related,98,3,20,8
7398-LXGYX,Yes,44,Offer B,Yes,21.39,Yes,Yes,Cable,10,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.8,3626.35,43.96,36.26,941.16,Male,53,Pioneertown,92268,0,2770,0,0,4.6,Contract related,98,3,20,5.9
2823-LKABH,No,18,,Yes,7.42,Yes,Yes,Fiber Optic,12,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.05,1679.4,38.65,202,133.56,Female,51,Rancho Mirage,92270,0,4524,0,0,4.2,Contract related,98,3,20,4.3
4801-JZAZL,Yes,11,,No,0,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.6,346.45,27.24,0,0,Female,32,Angelus Oaks,92305,0,2793,0,0,4,Contract related,98,3,20,4.3
7495-OOKFY,Yes,8,Offer E,Yes,48.85,Yes,Yes,Cable,19,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,83.876,633.3,0,120,390.8,Female,74,Los Angeles,90063,1,5302,5,0,2,Technical Support,70,1,40,3.7
1658-BYGOY,No,18,Offer D,Yes,11.33,Yes,Yes,Fiber Optic,57,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.268,1752.55,45.61,0,203.94,Male,71,Los Angeles,90065,1,3179,1,0,2,Contract related,10,1,40,4.3
4846-WHAFZ,Yes,37,Offer C,Yes,6.33,Yes,Yes,Cable,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.56,2868.15,0,430,234.21,Female,80,Whittier,90602,1,2793,1,0,2,Payment related,95,1,40,5.4
4412-YLTKF,No,27,Offer C,Yes,3.33,Yes,Yes,Fiber Optic,20,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.172,2135.5,0,427,89.91,Female,72,Pico Rivera,90660,1,4638,0,0,1.666666667,Technical Support,59.5,1,40,5
2656-FMOKZ,No,15,Offer D,Yes,44.07,Yes,Yes,Cable,21,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,77.428,1145.7,0,241,661.05,Female,70,Pasadena,91106,1,5717,3,0,2,Admin Support,15,1,40,4.3
2070-FNEXE,No,7,Offer E,Yes,26.95,No,Yes,DSL,20,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,79.508,503.6,11.05,101,188.65,Female,77,Pasadena,91107,1,4419,3,0,1.5,Streaming,78,1,40,3.7
0094-OIFMO,No,11,Offer D,Yes,11.59,No,Yes,DSL,32,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.8,1120.3,0,358,127.49,Female,78,North Hollywood,91605,1,5980,2,2,1,Payment related,64,1,40,4.3
8098-LLAZX,No,4,Offer E,Yes,31.61,Yes,Yes,Cable,2,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.268,396.1,0,8,126.44,Female,74,San Diego,92122,1,3677,4,0,3,Streaming,82.33333333,1,40,3.7
2840-XANRC,Yes,24,Offer C,Yes,16.1,No,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.876,2231.05,0,0,386.4,Male,77,San Diego,92122,1,2212,1,0,3,Technical Support,74,1,40,5
5020-ZSTTY,No,54,Offer B,Yes,12.08,Yes,Yes,DSL,6,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,85.748,4350.1,0,0,652.32,Female,70,San Diego,92122,1,4149,3,0,3,Admin Support,89,1,40,6.3
5609-CEBID,No,20,,Yes,48.73,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.864,1782.4,0,232,974.6,Female,77,Hemet,92544,1,2666,4,1,1,Admin Support,22,1,40,4.3
5956-VKDTT,Yes,5,Offer E,Yes,45.76,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.324,334.8,0,80,228.8,Female,72,Moreno Valley,92557,1,5273,4,2,1,Streaming,122,1,40,3.7
5192-EBGOV,No,1,,Yes,45.81,Yes,Yes,Cable,23,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.128,85.7,0,0,45.81,Female,68,Brea,92823,1,4880,5,1,1,Streaming,119,1,40,3.7
4160-AMJTL,No,8,,Yes,27.95,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.65,164.3,0,0,223.6,Female,74,Fellows,93224,1,5432,6,0,2,Contract related,100,1,40,3.7
3643-AHCFP,Yes,7,,Yes,21.91,Yes,Yes,Cable,12,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.424,644.35,0,77,153.37,Male,74,Selma,93662,1,3265,1,0,1.444444444,Technical Support,104,1,40,3.7
6513-EECDB,No,1,,Yes,36.92,Yes,Yes,Cable,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.492,73.55,0,0,36.92,Male,75,San Francisco,94114,1,4369,2,0,2,Streaming,35,1,40,3.7
4750-ZRXIU,No,4,,Yes,6.68,Yes,Yes,DSL,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.984,360.1,0,6.84,26.72,Female,68,Palo Alto,94304,1,2467,6,1,1,Technical Support,48,1,40,3.7
9889-TMAHG,No,8,,Yes,11.57,No,Yes,DSL,30,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,104.312,832.35,0,250,92.56,Male,66,Fremont,94539,1,5084,2,5,1,Contract related,50,1,40,3.7
4822-RVYBB,No,8,Offer E,Yes,40.45,Yes,Yes,Cable,32,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.624,819.4,0,0,323.6,Male,75,Berkeley,94704,1,5906,4,0,1,Technical Support,90,1,40,3.7
5293-WXJAK,Yes,11,,Yes,17.25,Yes,Yes,Cable,30,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,108.212,1133.65,0,340,189.75,Female,73,San Jose,95135,1,4553,1,0,1,Technical Support,125,1,40,4.3
3372-KWFBM,No,16,,Yes,19.18,Yes,Yes,Cable,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.064,1281,0,0,306.88,Male,76,Bayside,95524,1,2508,2,2,3,Admin Support,55,1,40,4.3
3793-MMFUH,No,13,,Yes,19.03,Yes,Yes,DSL,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.852,1290,0,335,247.39,Female,73,Davis,95618,1,2230,3,0,1,Technical Support,32,1,40,4.3
6567-HOOPW,No,1,,Yes,20.06,No,Yes,DSL,26,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,82.368,79.2,0,0,20.06,Female,69,Folsom,95630,1,4363,2,0,1,Payment related,38.5,1,40,3.7
8621-MNIHH,Yes,34,,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.02,3217.55,0,0,97.92,Female,75,Madison,95653,1,3369,2,2,1,Admin Support,45,1,40,5.4
5357-TZHPP,No,9,,Yes,30.8,Yes,Yes,DSL,20,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,87.776,732.5,0,146,277.2,Male,67,Wheatland,95692,1,5745,8,0,1,Contract related,46,1,40,3.7
9809-IMGCQ,No,22,Offer D,Yes,40.18,Yes,Yes,Cable,9,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.568,2082.95,0,187,883.96,Male,65,Canyon Dam,95923,1,4458,1,0,1,Technical Support,56,1,40,5
0529-ONKER,No,15,Offer D,Yes,46.38,Yes,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.676,1146.65,0,0,695.7,Male,70,Forest Ranch,95942,1,2099,1,1,1.285714286,Streaming,24,1,40,4.3
2761-OCIAX,No,2,,Yes,6.51,No,Yes,DSL,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.688,165.4,0,0,13.02,Male,74,Palo Cedro,96073,1,2803,1,1,1.666666667,Technical Support,87,1,40,3.7
8017-LXHFA,No,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,25,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.54,2293.6,0,573,716.91,Female,77,San Diego,92130,1,2740,4,1,1,Contract related,38,1,40,5
9490-DFPMD,No,42,,Yes,9.53,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.036,3541.35,0,673,400.26,Female,79,San Diego,92130,1,4871,3,0,1,Streaming,60,1,40,5.9
8580-AECUZ,No,1,,Yes,42.3,No,Yes,DSL,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.264,79.1,0,0,42.3,Male,65,San Diego,92130,1,5001,2,1,1,Contract related,55,1,40,3.7
5047-LHVLY,No,1,Offer E,Yes,39.78,No,Yes,Cable,13,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,52.156,50.15,0,0,39.78,Male,68,San Diego,92121,1,3438,2,0,1,Admin Support,37,1,40,3.7
8375-DKEBR,No,1,Offer E,Yes,34.51,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.384,69.6,0,0,34.51,Female,72,Hermosa Beach,90254,1,3438,1,4,1,Streaming,19,1,40,3.7
7156-MHUGY,No,13,,Yes,26.11,No,Yes,Cable,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.12,1201.15,29.84,48,339.43,Male,68,Buena Park,90621,1,5394,1,3,1,Technical Support,24,1,40,4.3
4510-PYUSH,No,38,,Yes,26.1,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.436,2250.65,0,67.52,991.8,Female,67,Sylmar,91342,1,3110,3,1,1,Streaming,23,1,40,5.4
8840-DQLGN,Yes,35,,Yes,15.98,Yes,Yes,Fiber Optic,24,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,104.52,3653.35,0,877,559.3,Female,65,Burbank,91502,1,4745,6,2,1,Payment related,124,1,40,5.4
7776-QWNFX,Yes,30,,Yes,4.65,No,Yes,Fiber Optic,32,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,52.416,1527.5,0,489,139.5,Male,71,Chino,91710,1,4795,1,0,1,Technical Support,103,1,40,5
9497-QCMMS,No,1,Offer E,Yes,30.17,Yes,Yes,DSL,7,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.292,93.55,0,0,30.17,Male,73,San Diego,92117,1,5536,4,1,1,Streaming,78,1,40,3.7
3424-NMNBO,Yes,58,,Yes,49.38,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,113.204,6287.25,0,1320,2864.04,Male,78,San Diego,92117,1,4739,0,0,1,Technical Support,78,1,40,6.3
6179-GJPSO,No,43,,Yes,31.83,No,Yes,Cable,11,Yes,Yes,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,112.476,4600.7,0,506,1368.69,Female,67,Escondido,92027,1,2833,2,0,2,Contract related,99,1,40,5.9
4021-RQSNY,Yes,29,,Yes,25.78,Yes,Yes,Fiber Optic,31,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,102.44,3004.15,37.55,931,747.62,Male,75,Moreno Valley,92555,1,5137,4,0,3,Payment related,113,1,40,5
8699-ASUFO,Yes,7,,Yes,8.92,Yes,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.376,527.9,32.46,0,62.44,Male,72,Nuevo,92567,1,4969,5,0,1.666666667,Technical Support,89.5,1,40,3.7
4695-WJZUE,No,2,,Yes,21.57,Yes,Yes,Cable,31,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,92.092,179.25,0,56,43.14,Female,68,Irvine,92606,1,3685,3,6,1,Payment related,55,1,40,3.7
3988-RQIXO,No,1,,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.952,91.3,0,0,43.61,Female,68,Corona Del Mar,92625,1,2371,0,0,1.5,Technical Support,105,1,40,3.7
3207-OYBWH,Yes,57,,Yes,49.91,Yes,Yes,Cable,23,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.06,5427.05,12.59,1248,2844.87,Male,74,Newport Beach,92661,1,6259,5,0,2,Contract related,77.5,1,40,6.3
2528-HFYZX,Yes,17,,Yes,1.05,No,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.508,1233.4,0,111,17.85,Male,66,Santa Ana,92706,1,3266,5,3,1,Payment related,20,1,40,4.3
4612-THJBS,No,56,,Yes,34.58,Yes,Yes,DSL,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.94,5510.65,0,0,1936.48,Female,68,Terra Bella,93270,1,5605,2,0,2,Contract related,56,1,40,6.3
4094-NSEDU,No,21,,Yes,21.15,Yes,Yes,DSL,10,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.02,1973.75,0,197,444.15,Female,79,Temecula,92592,1,4819,0,0,2,Contract related,66.5,1,40,5
3757-NJYBX,Yes,32,,Yes,7.92,Yes,Yes,Cable,3,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,110.604,3520.75,0,106,253.44,Male,77,Nipomo,93444,1,4113,3,1,2,Payment related,46,1,40,5.4
9221-OTIVJ,No,14,,Yes,29.96,Yes,Yes,Cable,8,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,109.044,1531.4,0,123,419.44,Female,80,Dunlap,93621,1,2292,1,4,1.666666667,Payment related,52,1,40,4.3
0397-GZBBC,No,59,,Yes,10.78,Yes,Yes,DSL,16,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.604,5574.75,8.13,892,636.02,Male,70,South Dos Palos,93665,1,5390,3,1,1.666666667,Payment related,119,1,40,6.3
8922-LIEGH,No,25,,Yes,36.36,Yes,Yes,Cable,7,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.288,2187.55,23.33,0,909,Female,72,Jolon,93928,1,4078,1,0,3,Technical Support,108,1,40,5
8245-UMPYT,No,16,,Yes,32.11,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.256,1581.2,47.2,237,513.76,Female,66,Lockwood,93932,1,2688,2,0,2.8,Technical Support,118,1,40,4.3
0354-WYROK,Yes,31,Offer C,Yes,47.95,No,Yes,DSL,23,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.856,2911.3,0,0,1486.45,Female,70,San Francisco,94130,1,4050,4,0,1.2,Streaming,88,1,40,5.4
1724-BQUHA,No,5,,Yes,45.72,No,Yes,DSL,7,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.08,477.7,0,3.34,228.6,Male,67,Los Gatos,95032,1,2718,2,0,1,Technical Support,86.33333333,1,40,3.7
4826-XTSOH,No,1,,Yes,38.78,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.492,86.05,0,0,38.78,Male,66,Moss Landing,95039,1,4843,2,4,1,Payment related,117,1,40,3.7
2634-HCZGT,Yes,53,,Yes,21.67,Yes,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,62.452,3229.65,0,0,1148.51,Male,71,San Jose,95126,1,5271,3,0,1,Technical Support,119,1,40,6.3
3001-CBHLQ,Yes,32,Offer C,Yes,43.51,Yes,Yes,Cable,24,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,109.096,3351.55,33.73,804,1392.32,Male,76,Angels Camp,95222,1,3966,4,0,1,Payment related,86,1,40,5.4
3999-QGRJH,No,8,,Yes,14.89,No,Yes,Cable,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.488,560.85,0,123,119.12,Male,80,Ballico,95303,1,3068,3,3,1,Contract related,92,1,40,3.7
4550-VBOFE,Yes,70,,Yes,17.45,Yes,Yes,DSL,22,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,107.068,7101.5,15.24,1562,1221.5,Male,69,Soulsbyville,95372,1,5005,3,4,1,Technical Support,67,1,40,7
6313-GIDIT,No,53,,No,0,No,Yes,DSL,28,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,56.628,2854.55,20.16,799,0,Male,73,Point Arena,95468,1,6280,0,0,1.285714286,Admin Support,74,1,40,6.3
1891-FZYSA,Yes,69,,Yes,16.34,Yes,Yes,Cable,4,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.548,6143.15,6.79,0,1127.46,Male,65,Piercy,95587,1,6363,6,1,2.142857143,Technical Support,38,1,40,7
5277-ZLOOR,No,2,Offer E,Yes,5.49,Yes,Yes,Cable,28,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.972,187.45,0,52,10.98,Female,78,Applegate,95703,1,5512,0,0,2.333333333,Admin Support,113,1,40,3.7
9174-FKWZE,No,1,,Yes,22.92,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,0,0,22.92,Female,70,Sacramento,95819,1,3848,1,0,2.333333333,Technical Support,103,1,40,3.7
5307-DZCVC,No,32,Offer C,Yes,48.95,Yes,Yes,Cable,10,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.388,2628.6,0,263,1566.4,Female,78,Sacramento,95835,1,2431,7,0,1.666666667,Technical Support,95,1,40,5.4
5649-ANRML,No,2,Offer E,Yes,12.96,No,Yes,Cable,22,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,98.904,180.25,0,0,25.92,Male,76,Clipper Mills,95930,1,4486,4,0,3,Admin Support,17,1,40,3.7
7779-LGOVN,Yes,10,,Yes,46.5,Yes,Yes,Fiber Optic,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.116,856.65,0,0,465,Male,74,Paskenta,96074,1,4990,3,2,1,Technical Support,69,1,40,3.7
3902-FOIGH,Yes,12,,Yes,48.5,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,105.404,1218.55,0,49,582,Male,66,Doyle,96109,1,3967,1,2,1,Technical Support,66,1,40,4.3
2636-ALXXZ,No,1,Offer E,Yes,45.8,No,Yes,DSL,11,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.384,69.6,0,0,45.8,Female,68,Tahoe Vista,96148,1,2151,4,0,1,Payment related,53,1,40,3.7
6015-VVHHE,No,5,,Yes,41.83,Yes,Yes,DSL,28,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.476,446.05,0,125,209.15,Female,68,Los Angeles,90039,1,2516,2,1,3,Admin Support,13,1,40,3.7
8749-JMNKX,Yes,51,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,33,Yes,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,97.552,4750.95,0,1568,1129.14,Male,80,Montebello,90640,1,4788,1,1,2.333333333,Contract related,71,1,40,6.3
0917-EZOLA,No,72,,Yes,6.03,Yes,Yes,DSL,2,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,108.316,7689.95,0,154,434.16,Male,66,Lakewood,90713,1,5925,2,0,3,Payment related,75,1,40,8
6210-KBBPI,No,9,,Yes,10.66,Yes,Yes,DSL,16,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,103.428,919.4,0,0,95.94,Male,67,West Covina,91790,1,2313,2,2,1,Streaming,18,1,40,3.7
2260-USTRB,No,2,,Yes,9.55,No,Yes,DSL,31,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.008,115.95,0,36,19.1,Female,75,Campo,91906,1,2767,4,0,1,Streaming,113,1,40,3.7
3346-BRMIS,Yes,18,,No,0,No,Yes,Cable,13,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.284,810.7,0,105,0,Female,70,Bonsall,92003,1,2167,1,3,1,Technical Support,36,1,40,4.3
0612-RTZZA,No,1,Offer E,No,0,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,26.26,25.25,0,0,0,Female,77,Vista,92084,1,4628,1,1,2,Contract related,106,1,40,3.7
9488-HGMJH,No,1,Offer E,Yes,24.75,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.996,71.15,0,0,24.75,Female,78,Indian Wells,92210,1,5287,2,0,3,Streaming,17,1,40,3.7
4424-TKOPW,No,2,,Yes,25.19,Yes,Yes,Cable,15,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.604,196.75,0,30,50.38,Male,70,Crestline,92325,1,4998,3,2,1,Admin Support,109,1,40,3.7
1866-RZZQS,No,41,Offer B,Yes,42.06,Yes,Yes,Cable,23,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,102.336,4187.75,0,963,1724.46,Male,77,Redlands,92373,1,2169,0,0,1.25,Streaming,55,1,40,5.9
4958-XCBDQ,No,35,Offer C,Yes,39.69,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,105.456,3496.3,0,979,1389.15,Male,68,Victorville,92394,1,3689,0,0,1.75,Contract related,59,1,40,5.4
8644-XLFBW,No,1,Offer E,Yes,28.46,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.516,71.65,0,0,28.46,Male,65,Lake Elsinore,92532,1,5674,0,0,2,Streaming,62,1,40,3.7
1833-VGRUM,No,1,Offer E,Yes,48.95,Yes,Yes,Cable,25,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.168,74.2,0,0,48.95,Female,70,Perris,92570,1,4684,6,1,1.5,Payment related,83,1,40,3.7
8374-XGEJJ,Yes,43,Offer B,Yes,31.25,Yes,Yes,DSL,22,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.04,4388.4,0,0,1343.75,Male,68,Temecula,92590,1,3123,4,1,1,Admin Support,71,1,40,5.9
6946-LMSQS,Yes,25,Offer C,Yes,33.63,Yes,Yes,Cable,28,Yes,No,No,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,92.612,2177.45,0,610,840.75,Male,80,Temecula,92592,1,2673,6,0,1.333333333,Admin Support,74,1,40,5
0812-WUPTB,Yes,1,Offer E,Yes,49.6,No,Yes,DSL,14,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,73.684,70.85,0,0,49.6,Male,65,Corona Del Mar,92625,1,3022,1,2,2,Admin Support,110,1,40,3.7
1304-NECVQ,No,2,Offer E,Yes,43.96,Yes,Yes,Cable,15,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.692,149.55,0,22,87.92,Female,69,Somis,93066,1,5203,0,0,2,Admin Support,44,1,40,3.7
5655-JSMZM,No,49,Offer B,Yes,32.36,Yes,Yes,Cable,2,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.048,4718.25,0,94,1585.64,Male,66,Coalinga,93210,1,5904,5,0,2,Contract related,47,1,40,5.9
