,Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer,Number of Referrals,Total Revenue,Satisfaction Score,Senior Citizen,Married,Dependents
2125,0856-NAOES,No,6,Offer E,Yes,45.67,No,Yes,Fiber Optic,71,No,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,60.9,414.1,0.0,294.0,274.02,Male,29,Concord,0,2191,0,0,4.0,Contract related,98.0,3,20,3.7,0,688.12,5,No,No,No
2126,1976-AZZPJ,Yes,7,Offer E,No,0.0,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,34.2,256.6,0.0,0.0,0.0,Male,47,Concord,0,5100,0,0,4.0,Contract related,98.0,3,20,3.7,3,256.6,4,No,Yes,No
2127,9500-WBGRP,No,69,Offer A,Yes,42.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.1,1268.85,0.0,0.0,2931.81,Male,19,Danville,0,4535,0,0,4.0,Contract related,98.0,3,20,7.0,0,4200.66,3,No,No,No
2128,5183-KLYEM,No,72,Offer A,Yes,35.24,Yes,Yes,DSL,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.75,8192.6,0.0,0.0,2537.28,Female,30,El Cerrito,0,4927,0,0,4.0,Contract related,98.0,3,20,8.0,0,10729.880000000001,4,No,No,No
2129,5144-PQCDZ,No,4,,Yes,34.86,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.95,59.25,0.0,0.0,139.44,Male,55,Fairfield,0,3172,0,0,4.0,Contract related,98.0,3,20,3.7,0,198.69,5,No,No,No
2130,6625-IUTTT,No,67,Offer A,Yes,49.74,No,Yes,Fiber Optic,41,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,65.55,4361.55,0.0,1788.0,3332.58,Male,29,Fremont,0,6035,2,0,4.0,Contract related,98.0,3,20,7.0,0,7734.13,4,No,No,No
2131,1840-BIUOG,No,20,,Yes,32.5,Yes,Yes,DSL,52,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,68.7,1416.2,0.0,0.0,650.0,Male,23,Hayward,0,2989,0,0,4.6,Contract related,98.0,3,20,4.3,0,2066.2,3,No,No,No
2132,6080-LNESI,No,51,Offer B,Yes,18.07,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1234.6,0.0,0.0,921.57,Male,63,Hercules,0,5080,1,0,3.8,Contract related,98.0,3,20,6.3,0,2156.17,3,No,No,No
2133,8398-TBIYD,No,72,Offer A,Yes,8.48,Yes,Yes,DSL,22,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,6185.15,0.0,0.0,610.56,Female,45,Castro Valley,0,4520,1,0,3.0,Contract related,98.0,3,20,8.0,0,6795.71,3,No,No,No
2134,9418-RUKPH,Yes,38,Offer C,Yes,49.9,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,756.4,0.0,0.0,1896.2,Female,26,Newark,0,3614,0,0,3.333333333333333,Contract related,98.0,3,20,5.4,7,2652.6,4,No,Yes,Yes
2135,6888-SBYAI,No,1,Offer E,Yes,38.05,No,Yes,Cable,14,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50.7,50.7,0.0,0.0,38.05,Male,56,San Ramon,0,3007,1,0,3.0,Contract related,98.0,3,20,3.7,0,88.75,3,No,No,No
2136,2729-VNVAP,No,33,,Yes,12.51,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,641.35,0.0,0.0,412.83,Female,35,Vallejo,0,2635,1,0,4.0,Contract related,98.0,3,20,5.4,0,1054.18,4,No,Yes,Yes
2137,2049-BAFNW,No,1,Offer E,No,0.0,No,Yes,Fiber Optic,7,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,35.9,35.9,0.0,0.0,0.0,Female,60,Vallejo,0,3929,0,0,3.5,Contract related,98.0,3,20,3.7,0,35.9,5,No,No,No
2138,3842-QTGDL,Yes,16,,Yes,46.0,No,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.75,1321.3,0.0,0.0,736.0,Male,59,Walnut Creek,0,2942,2,0,3.0,Contract related,98.0,3,20,4.3,8,2057.3,3,No,Yes,No
2139,2324-EFHVG,No,64,,Yes,45.82,Yes,Yes,DSL,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,6692.65,0.0,93.7,2932.48,Male,37,Oakland,0,5617,1,0,3.090909090909091,Contract related,98.0,3,20,7.0,0,9625.13,4,No,No,No
2140,7094-MSZAO,Yes,10,,Yes,13.83,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,218.5,0.0,0.0,138.3,Male,55,Oakland,0,2049,0,0,3.181818181818182,Contract related,98.0,3,20,3.7,7,356.8,4,No,Yes,Yes
2141,6907-CQGPN,No,29,,No,0.0,No,Yes,Fiber Optic,27,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.3,1004.75,0.0,0.0,0.0,Male,40,Oakland,0,2555,0,0,3.272727272727272,Contract related,98.0,3,20,5.0,0,1004.75,5,No,No,No
2142,0239-OXEXL,No,46,,Yes,43.27,Yes,Yes,Cable,21,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,84.25,3847.6,0.0,80.8,1990.42,Female,37,Oakland,0,3509,0,0,3.454545454545455,Contract related,98.0,3,20,5.9,0,5938.02,4,No,No,No
2143,7049-GKVZY,No,17,,Yes,12.69,No,Yes,DSL,22,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,79.85,1387.35,0.0,305.0,215.73,Female,45,Berkeley,0,5574,0,0,3.636363636363636,Contract related,98.0,3,20,4.3,0,1603.08,3,No,No,No
2144,0212-ISBBF,No,22,,No,0.0,No,Yes,Cable,22,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.35,1098.85,0.0,242.0,0.0,Female,51,Berkeley,0,2875,3,0,3.909090909090909,Contract related,98.0,3,20,5.0,0,1098.85,3,No,No,No
2145,3585-YNADK,Yes,57,,Yes,6.63,Yes,Yes,Cable,27,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.6,4368.95,0.0,117.96,377.91,Female,25,Berkeley,0,4546,1,0,4.0,Contract related,98.0,3,20,6.3,2,4746.86,4,No,Yes,No
2146,3462-BJQQA,No,6,,Yes,34.42,Yes,Yes,Fiber Optic,42,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.75,552.65,0.0,232.0,206.52,Female,23,Belvedere Tiburon,0,2370,1,0,3.571428571428571,Contract related,98.0,3,20,3.7,0,819.17,5,No,No,No
2147,0442-TDYUO,Yes,48,,Yes,33.06,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.05,1036.0,0.0,0.0,1586.88,Male,44,Bodega,0,2964,0,0,3.714285714285714,Contract related,98.0,3,20,5.9,4,2622.88,3,No,Yes,No
2148,9503-XJUME,No,52,,Yes,22.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,928.4,0.0,0.0,1177.8,Male,23,Bolinas,0,4279,0,0,4.0,Contract related,98.0,3,20,6.3,0,2106.2,4,No,No,Yes
2149,3779-OSWCF,Yes,71,,Yes,12.12,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,93.2,6506.15,0.0,0.0,860.52,Female,38,Dillon Beach,0,4493,1,1,4.285714285714286,Contract related,98.0,3,20,8.0,8,7366.67,3,No,Yes,No
2150,6736-DHUQI,Yes,67,,Yes,3.47,No,Yes,Fiber Optic,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,84.8,5598.3,0.0,0.0,232.49,Female,64,Fairfax,0,6072,0,0,4.428571428571429,Contract related,98.0,3,20,7.0,5,5830.79,4,No,Yes,Yes
2151,2724-FJDYW,No,39,,No,0.0,No,Yes,DSL,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.85,2191.7,0.0,0.0,0.0,Male,31,Inverness,0,3884,3,0,4.714285714285714,Contract related,98.0,3,20,5.4,0,2191.7,4,No,No,Yes
2152,3460-TJBWI,Yes,24,,Yes,7.37,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.2,609.05,0.0,0.0,176.88,Male,58,Marshall,0,5865,2,1,5.0,Contract related,98.0,3,20,5.0,1,785.93,5,No,Yes,Yes
2153,5917-HBSDW,Yes,37,,Yes,2.68,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.35,683.75,0.0,0.0,99.16,Female,20,Mill Valley,0,2360,2,0,4.333333333333333,Contract related,98.0,3,20,5.4,1,782.91,5,No,Yes,Yes
2154,2325-NBPZG,No,3,,Yes,10.1,No,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.55,233.65,0.0,171.0,30.3,Female,20,Novato,0,5125,1,1,3.0,Contract related,98.0,3,20,3.7,0,263.95,3,No,No,No
2155,4482-FTFFX,No,5,,Yes,26.86,No,Yes,Fiber Optic,71,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,291.45,0.0,0.0,134.3,Male,23,Penngrove,0,5232,0,0,3.25,Contract related,98.0,3,20,3.7,0,425.75,4,No,No,No
2156,8859-DZTGQ,No,33,,Yes,14.48,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,689.75,0.0,0.0,477.84,Male,21,Petaluma,0,2507,0,0,3.5,Contract related,98.0,3,20,5.4,0,1167.5900000000001,3,No,No,No
2157,0440-MOGPM,No,41,,Yes,6.16,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.55,3263.9,0.0,0.0,252.56,Female,51,Petaluma,0,4176,3,0,3.75,Contract related,98.0,3,20,5.9,0,3516.46,3,No,No,No
2158,7353-YOWFP,No,7,,Yes,39.59,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.25,129.15,0.0,0.0,277.13,Female,41,Brookdale,0,4208,3,0,3.4,Contract related,98.0,3,20,3.7,0,406.28,5,No,No,No
2159,8008-ESFLK,Yes,53,,Yes,6.68,No,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0.0,145.89,354.04,Female,43,Capitola,0,4135,1,0,3.0,Contract related,98.0,3,20,6.3,1,6189.54,3,No,Yes,No
2160,0708-LGSMF,Yes,13,Offer D,Yes,14.32,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.85,902.25,0.0,3.61,186.16,Male,56,Milpitas,0,2731,3,0,4.6,Contract related,98.0,3,20,4.3,1,1088.41,3,No,Yes,No
2161,0356-ERHVT,Yes,11,Offer D,Yes,12.95,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,521.9,0.0,3.13,142.45,Male,54,Santa Cruz,0,3880,0,0,4.0,Contract related,98.0,3,20,4.3,1,664.3499999999999,5,No,Yes,No
2162,3920-HIHMQ,No,26,,Yes,16.34,Yes,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,1265.65,0.0,24.05,424.84,Female,53,Scotts Valley,0,4196,2,0,4.0,Contract related,98.0,3,20,5.0,0,1840.49,5,No,No,Yes
2163,0613-WUXUM,Yes,70,,Yes,38.63,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.2,1401.4,0.0,0.0,2704.1,Female,38,Soquel,0,5261,2,1,4.0,Contract related,98.0,3,20,7.0,1,4105.5,3,No,Yes,Yes
2164,4458-KVRBJ,No,59,,Yes,25.89,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1510.5,0.0,0.0,1527.51,Male,25,San Jose,0,5537,1,0,4.0,Contract related,98.0,3,20,6.3,0,3038.01,4,No,No,No
2165,1397-XKKWR,No,7,,No,0.0,No,Yes,DSL,14,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.3,264.8,0.0,0.0,0.0,Male,47,San Jose,0,3463,3,0,3.75,Contract related,98.0,3,20,3.7,0,264.8,4,No,No,No
2166,6013-BHCAW,Yes,61,,Yes,32.96,Yes,Yes,Fiber Optic,41,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,81.0,4976.15,0.0,2040.0,2010.56,Male,27,San Jose,0,4151,0,0,3.25,Contract related,98.0,3,20,7.0,1,6986.709999999999,4,No,Yes,Yes
2167,8757-TFHHJ,No,1,,Yes,38.21,No,Yes,Fiber Optic,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0.0,0.0,38.21,Male,55,San Jose,0,2978,1,0,3.0,Contract related,98.0,3,20,3.7,0,88.00999999999999,3,No,No,No
2168,5119-KEPFY,Yes,36,,Yes,5.99,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.0,3440.25,0.0,206.0,215.64,Male,50,San Jose,0,3057,1,0,5.0,Contract related,98.0,3,20,5.4,3,3655.89,5,No,Yes,No
2169,8319-QBEHW,No,26,,No,0.0,No,Yes,Cable,58,No,Yes,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,39.95,1023.75,0.0,594.0,0.0,Male,32,San Jose,0,2715,2,0,4.5,Contract related,98.0,3,20,5.0,0,1023.75,4,No,No,Yes
2170,4024-CSNBY,Yes,72,,Yes,11.02,Yes,Yes,Cable,17,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,94.25,6849.75,0.0,1164.0,793.44,Female,39,Mount Hamilton,0,6295,1,0,4.0,Contract related,98.0,3,20,8.0,8,7743.19,4,No,Yes,No
2171,7110-BDTWG,Yes,71,,No,0.0,No,Yes,Cable,6,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,47.05,3263.6,0.0,196.0,0.0,Female,59,San Jose,0,6302,2,0,4.0,Contract related,98.0,3,20,8.0,4,3263.6,4,No,Yes,No
2172,7493-GVFIO,No,57,Offer B,Yes,12.99,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1252.85,0.0,0.0,740.43,Male,56,Stockton,0,4565,3,1,3.0,Contract related,98.0,3,20,6.3,0,1993.28,3,No,No,No
2173,0690-SRQID,No,4,Offer E,Yes,18.28,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.65,67.55,0.0,0.0,73.12,Male,20,Stockton,0,4925,1,0,3.0,Contract related,98.0,3,20,3.7,0,140.67000000000002,3,No,No,No
2174,4819-HJPIW,No,18,,No,0.0,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.15,476.8,0.0,0.0,0.0,Male,32,Avery,0,2675,2,0,4.777777777777778,Contract related,98.0,3,20,4.3,0,476.8,3,No,No,No
2175,7445-WMRBW,No,48,Offer B,Yes,21.39,Yes,Yes,Cable,3,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,73.85,3581.4,0.0,0.0,1026.72,Female,49,Hathaway Pines,0,4740,2,0,4.0,Contract related,98.0,3,20,5.9,0,4668.12,4,No,No,No
2176,9924-JPRMC,No,72,,Yes,36.49,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,118.2,8547.15,0.0,2308.0,2627.28,Male,60,Lockeford,0,4886,0,0,3.333333333333333,Contract related,98.0,3,20,8.0,0,11174.43,3,No,No,No
2177,0080-EMYVY,No,14,,Yes,24.04,No,Yes,DSL,12,No,Yes,No,No,No,No,No,No,One Year,No,Credit Card,51.45,727.85,0.0,87.0,336.56,Female,64,Lodi,0,4298,2,1,3.0,Contract related,98.0,3,20,4.3,0,1064.41,3,No,No,No
2178,7609-NRNCA,No,17,,Yes,42.42,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.55,280.85,0.0,0.0,721.14,Female,21,Mountain Ranch,0,4947,0,0,3.666666666666667,Contract related,98.0,3,20,4.3,0,1001.99,3,No,No,No
2179,7153-CHRBV,Yes,57,Offer B,Yes,18.85,No,Yes,Fiber Optic,24,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,59.3,3274.35,0.0,0.0,1074.45,Female,54,San Andreas,0,6287,1,0,3.0,Contract related,98.0,3,20,6.3,6,4348.8,3,No,Yes,Yes
2180,8990-YOZLV,No,69,Offer A,Yes,13.91,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.9,4577.9,0.0,32.05,959.79,Female,46,Hickman,0,5059,2,0,3.090909090909091,Contract related,98.0,3,20,7.0,0,5537.69,3,No,No,No
2181,3069-SSVSN,No,1,,No,0.0,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,25.85,25.85,0.0,0.0,0.0,Female,50,Hilmar,0,4467,0,0,3.181818181818182,Contract related,98.0,3,20,3.7,0,25.85,3,No,No,No
2182,5222-IMUKT,No,32,,Yes,47.3,No,Yes,DSL,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.05,2871.5,0.0,0.0,1513.6,Male,40,Hornitos,0,2716,0,0,3.272727272727272,Contract related,98.0,3,20,5.4,0,4385.1,4,No,No,No
2183,8901-UPRHR,Yes,72,Offer A,Yes,44.03,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.2,7711.45,0.0,1080.0,3170.16,Female,40,La Grange,0,6130,0,0,3.454545454545455,Contract related,98.0,3,20,8.0,4,10881.61,4,No,Yes,Yes
2184,0725-CXOTM,No,36,,Yes,44.7,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,89.65,3348.1,0.0,1975.0,1609.2,Female,29,Manteca,0,4844,0,0,3.727272727272728,Contract related,98.0,3,20,5.4,0,4957.3,3,No,No,No
2185,3427-GGZZI,Yes,19,,Yes,45.37,Yes,Yes,DSL,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,1620.8,0.0,0.0,862.03,Female,30,Midpines,0,3624,0,0,3.909090909090909,Contract related,98.0,3,20,4.3,1,2482.83,5,No,Yes,No
2186,3154-CFSZG,Yes,47,,Yes,38.25,No,Yes,Cable,20,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.05,4137.2,0.0,0.0,1797.75,Male,57,Modesto,0,3291,1,0,4.0,Contract related,98.0,3,20,5.9,3,5934.95,4,No,Yes,Yes
2187,4937-QPZPO,Yes,61,,Yes,34.54,Yes,Yes,Fiber Optic,58,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,99.9,6241.35,0.0,3620.0,2106.94,Male,62,Snelling,0,5641,1,1,5.0,Contract related,98.0,3,20,7.0,3,8348.29,5,No,Yes,Yes
2188,3413-CSSTH,No,41,,Yes,6.6,Yes,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.7,2237.55,0.0,0.0,270.6,Male,40,Stevinson,0,5590,2,0,4.0,Contract related,98.0,3,20,5.9,0,2508.15,4,No,No,No
2189,8033-VCZGH,No,50,,Yes,23.28,Yes,Yes,Fiber Optic,51,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5231.3,0.0,0.0,1164.0,Male,27,Tracy,0,4363,0,0,3.875,Contract related,98.0,3,20,5.9,0,6395.3,3,No,Yes,No
2190,0224-NIJLP,Yes,8,Offer E,Yes,2.87,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,165.5,0.0,0.0,22.96,Male,30,Turlock,0,3899,1,0,3.75,Contract related,98.0,3,20,3.7,1,188.46,4,No,Yes,Yes
2191,7542-CYDDM,No,18,,Yes,22.97,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,358.5,0.0,0.0,413.46,Male,61,Turlock,0,4204,2,0,3.625,Contract related,98.0,3,20,4.3,0,771.96,3,No,No,No
2192,5716-LIBJC,No,13,Offer D,Yes,11.99,Yes,Yes,Cable,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.15,1299.1,2.76,35.08,155.87,Female,29,Winton,0,2810,0,0,3.375,Contract related,98.0,3,20,4.3,0,1452.21,3,No,No,Yes
2193,0071-NDAFP,Yes,25,,Yes,23.69,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,630.6,44.42,0.0,592.25,Male,31,Santa Rosa,0,5230,2,0,3.0,Contract related,98.0,3,20,5.0,1,1178.43,3,No,Yes,Yes
2194,3058-WQDRE,No,13,Offer D,No,0.0,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,331.85,48.59,0.0,0.0,Male,37,Branscomb,0,4943,2,0,5.0,Contract related,98.0,3,20,4.3,0,283.26,5,No,No,No
2195,0909-SELIE,Yes,61,,Yes,43.48,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.8,4860.85,17.17,972.0,2652.28,Male,53,Clearlake Oaks,0,4302,3,0,4.75,Contract related,98.0,3,20,7.0,1,7495.96,4,No,Yes,No
2196,1042-HFUCW,No,25,Offer C,Yes,39.9,No,Yes,Cable,27,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.75,1266.35,15.76,34.19,997.5,Female,37,Cobb,0,5136,3,1,4.5,Contract related,98.0,3,20,5.0,0,2248.09,5,No,No,Yes
2197,6537-OTKMY,No,15,Offer D,No,0.0,No,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.75,688.2,32.55,0.0,0.0,Male,52,Covelo,0,5091,1,0,4.375,Contract related,98.0,3,20,4.3,0,655.6500000000001,5,No,No,No
2198,6725-TPKJO,No,44,,Yes,47.53,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,845.25,15.31,0.0,2091.32,Male,28,Duncans Mills,0,2798,0,0,4.125,Contract related,98.0,3,20,5.9,0,2921.26,3,No,No,No
2199,6434-TTGJP,Yes,10,Offer D,No,0.0,No,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,53.7,521.0,22.97,0.0,0.0,Male,49,Geyserville,0,5671,1,0,4.5,Contract related,98.0,3,20,3.7,2,498.03,3,No,Yes,Yes
2200,0042-JVWOJ,No,26,Offer C,Yes,37.7,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.6,471.85,21.25,0.0,980.2,Male,64,Glen Ellen,0,3722,3,0,4.0,Contract related,98.0,3,20,5.0,0,1430.8000000000002,4,No,No,No
2201,2330-PQGDQ,Yes,51,,Yes,9.5,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.2,4299.75,39.68,0.0,484.5,Male,36,Gualala,0,4952,1,0,3.0,Contract related,98.0,3,20,6.3,6,4744.57,5,No,Yes,Yes
2202,2097-YVPKN,No,65,,Yes,4.9,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,1654.75,41.74,0.0,318.5,Male,56,Healdsburg,0,5707,1,0,3.333333333333333,Contract related,98.0,3,20,7.0,0,1931.51,5,No,No,No
2203,8597-CTXVJ,No,70,,Yes,26.62,Yes,Yes,Fiber Optic,19,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.95,4551.5,20.87,865.0,1863.4,Male,31,Jenner,0,5392,1,1,3.666666666666667,Contract related,98.0,3,20,7.0,0,6394.030000000001,4,No,No,Yes
2204,0665-XHDJU,Yes,72,,Yes,34.95,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,99.4,7285.7,0.0,3497.0,2516.4,Male,21,Monte Rio,0,6022,3,0,5.0,Contract related,98.0,3,20,8.0,7,9802.1,5,No,Yes,No
2205,8265-HKSOW,Yes,72,,Yes,17.89,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,107.45,7658.3,0.0,1455.0,1288.08,Female,35,Occidental,0,4505,1,1,4.0,Contract related,98.0,3,20,8.0,1,8946.380000000001,4,No,Yes,Yes
2206,3428-MMGUB,No,60,,Yes,7.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,89.55,5231.2,0.0,523.0,426.0,Male,34,Rio Nido,0,5874,2,0,3.0,Contract related,98.0,3,20,6.3,0,5657.2,5,No,No,No
2207,7823-JSOAG,No,3,,Yes,6.97,Yes,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,0.0,0.0,20.91,Male,39,Sonoma,0,5203,1,0,3.0,Contract related,98.0,3,20,3.7,0,238.35999999999999,3,No,No,No
2208,6128-DAFVY,No,56,,No,0.0,No,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,44.85,2564.95,0.0,58.99,0.0,Female,58,Willits,0,4021,0,0,3.75,Contract related,98.0,3,20,6.3,0,2564.95,5,No,No,No
2209,5066-GFJMM,Yes,3,Offer E,Yes,41.36,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,45.75,0.0,0.0,124.08,Female,55,Eureka,0,3716,2,0,3.833333333333333,Contract related,98.0,3,20,3.7,4,169.82999999999998,5,No,Yes,No
2210,2661-GKBTK,Yes,60,,Yes,27.2,No,Yes,DSL,21,No,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,76.95,4543.95,0.0,954.0,1632.0,Male,39,Eureka,0,5053,0,0,3.666666666666667,Contract related,98.0,3,20,6.3,7,6175.95,4,No,Yes,Yes
